OBJECTID,SHAPE,COBAMA,BARRIOVEREDAID,TIPO_MANZANA,NOMBRE_BARRIO,CODIGO_COMUNA,NOMBRE_COMUNA,SHAPE_Length,SHAPE_Area 
10453,"(825417.7782315133, 1175842.4177295743)",8000089,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,318.46693516500414,4621.7828724605915
10454,"(825151.1960903764, 1175767.020001059)",8000078,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,271.77417796444337,4464.193844312482
10455,"(826086.5146041985, 1174531.8046895964)",8000450,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,72.59503030775177,211.4757728804773
10456,"(826503.3249387927, 1175594.2868480259)",8000238,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,132.8978250168199,824.304459609599
10457,"(826693.9819746444, 1174856.217872211)",8000433,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,116.45783474710282,636.4221500668298
10458,"(826567.8910848871, 1175683.214858818)",8000240,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,132.66711059284629,826.6247091000832
10459,"(826081.8000121708, 1174598.239218445)",8000447,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,231.21297877472156,1498.664006790093
10460,"(826561.8305705063, 1174931.4689947183)",8000264,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,179.78454938250863,1298.3434469416873
10461,"(826640.5527500745, 1174933.540966507)",8000265,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,179.27687590617217,1284.1040172748499
10462,"(827020.4437049623, 1174618.9690065784)",8000231,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,363.71462724584205,1999.9285907432914
10463,"(824566.0258195344, 1175450.111423743)",8000066,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,241.68242958301775,1327.9697234316218
10464,"(826615.5661846182, 1175033.5119654)",8000296,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,787.3487312754969,10316.221497706607
10465,"(827084.6327000089, 1174934.8737345666)",8000354,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,210.49324211731025,1097.1515937201802
10466,"(825335.3381268161, 1175237.7889806577)",8098003,8098,MZ,Área de Expansión San Antonio de Prado,80,SAN ANTONIO DE PRADO,1087.9073184985855,37400.17146985548
10467,"(826892.2877000835, 1175149.893140792)",8000288,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,565.4490274098225,3466.8249708293138
10468,"(825532.6266625293, 1176080.7498715168)",8000540,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,862.6171096795023,4916.3534896035235
10469,"(825385.6568036219, 1176193.711258558)",8000122,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,1848.748118380054,29539.737886534294
10470,"(826502.154917378, 1175106.33991527)",8000337,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,154.9352436233958,1066.489583784402
10471,"(823990.0083343161, 1178480.9192279743)",8006000,8006,MZ,El Salado ,80,SAN ANTONIO DE PRADO,34580.80100366112,6467047.208590558
10472,"(825984.3473353379, 1176285.8209374677)",8000140,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,223.53923211434716,1574.846787894867
10473,"(821176.7483490239, 1180720.383849105)",8008000,8008,MZ,Yarumalito,80,SAN ANTONIO DE PRADO,42395.14120337072,14723942.657778237
10474,"(830958.2091162853, 1184299.5179030262)",1304041,1304,MZ,Los Alcázares,13,SAN JAVIER,195.00670040823118,1874.2467037879123
10475,"(826544.0254870822, 1174651.1983226892)",8000186,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,95.46750859865058,530.766593305008
10476,"(825095.8740304874, 1176027.039946927)",8000115,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,312.87837072292655,5902.165050640072
10477,"(830828.2064182683, 1181396.5935132252)",1618003,1618,ZV,Nueva Villa de Aburrá,16,BELEN,228.1749125744336,2172.1662999271925
10478,"(830976.9327353225, 1180378.428690259)",1613027,1613,MZ,Altavista,16,BELEN,454.5942690211643,5209.324574080496
10479,"(830047.7928857906, 1181369.292360684)",1616038,1616,MZ,Las Violetas,16,BELEN,175.8016019583806,1886.355075112727
10480,"(832130.7140996378, 1179860.148505694)",1606024,1606,MZ,Las Playas,16,BELEN,228.7960292133051,2918.290060213419
10481,"(831283.9100084093, 1180204.3902542496)",1612059,1612,MZ,La Gloria,16,BELEN,211.3329919846497,2115.3729027795002
10482,"(830930.6964576821, 1180408.1818847412)",1613028,1613,MZ,Altavista,16,BELEN,248.20263938480363,2900.5750110457307
10483,"(832130.6508161129, 1181870.0923299098)",1620027,1620,MZ,El Nogal-Los Almendros,16,BELEN,413.17593279241606,6633.437468537806
10484,"(831736.5061432653, 1180365.4591761883)",1605027,1605,MZ,San Bernardo,16,BELEN,132.64877784822022,996.8126289284708
10485,"(830061.1570154312, 1181171.67688881)",1616024,1616,MZ,Las Violetas,16,BELEN,142.90629835029782,1317.429816201531
10486,"(830109.7600378854, 1181501.047449434)",1617012,1617,MZ,Las Mercedes,16,BELEN,229.8309844512888,2779.717875048923
10487,"(826478.6103973757, 1174791.323888631)",8000251,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,180.00200277379952,1296.0250792011116
10488,"(826479.340334277, 1174866.8069520227)",8000254,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,167.59614382170963,1179.695482924459
10489,"(826133.8710683947, 1174718.4225925133)",8000467,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,125.96889732255889,719.7694608359611
10490,"(827236.0839913496, 1174711.3695708837)",8000224,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,107.85520251482447,644.7381300732262
10491,"(827187.8612896615, 1174700.2586275702)",8000226,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,119.44812386622868,749.091279856152
10492,"(827138.5417987531, 1174688.725107912)",8000228,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,131.2782416779207,854.9925572783155
10493,"(826250.6439576687, 1175672.8762813902)",8000330,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,101.88327233054487,598.5722589782113
10494,"(827091.1806028283, 1174664.868780785)",8000230,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,78.24580961966726,326.87596491068905
10495,"(823967.5680036487, 1175847.7405815942)",8089008,8089,MZ,Suburbano Potrerito,80,SAN ANTONIO DE PRADO,895.8079617051173,36257.0897295476
10496,"(827074.2735288742, 1175134.931689525)",8000035,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,178.31264406330814,1106.0252619479595
10497,"(826731.2816391824, 1175694.5410410997)",8000160,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,164.43044424980454,1391.253498499088
10498,"(826768.9560412142, 1175123.8458610624)",8000444,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,798.2685902223336,4515.38539884163
10499,"(825511.6697366631, 1176213.6587593853)",8000307,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,373.03476317355444,3575.390322098624
10500,"(825035.618125692, 1175684.2281298398)",8000430,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,184.72662292860068,1910.591389154252
10501,"(827372.0491757173, 1175372.2784822853)",8000039,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,328.2853729371428,3445.577038870305
10502,"(826801.5595918996, 1175772.7684843144)",8000157,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,196.51503754061125,2069.861451464903
10503,"(825227.3237337144, 1175757.0688264032)",8000079,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,271.9606355979415,4560.643754537078
10504,"(826019.1947473416, 1174691.156281592)",8000397,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,261.1429711134385,750.4822250640515
10505,"(824793.344088759, 1174865.5398460107)",8002003,8002,MZ,La Florida,80,SAN ANTONIO DE PRADO,878.5196804736389,26009.670809807572
10506,"(826568.2122315739, 1175069.1878734191)",8000297,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,119.47044704945948,753.1123416052237
10507,"(826077.974986816, 1175372.4650772407)",8000441,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,749.3455820663818,7121.34940953877
10508,"(826989.4701038174, 1175824.2219336976)",8000379,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,503.60052800409954,11758.764553329787
10509,"(826705.5087807094, 1176029.4371600808)",8000432,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,3994.3986529690806,119333.13941307232
10510,"(826846.8992231837, 1175091.9796655197)",8000285,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,179.37850630645553,1282.5198471569097
10511,"(826722.4876901532, 1175814.2062292157)",8000154,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,216.58994366367645,2285.90983377339
10512,"(826723.732383367, 1175733.6209331031)",8000158,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,186.52368240719915,1925.8169054393923
10513,"(826818.0281844982, 1175700.9019828856)",8000159,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,733.6672797656137,9523.755576997426
10514,"(825343.0575074998, 1176044.3918716798)",8000123,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,326.54758445706864,3496.187542725573
10515,"(825045.8968066053, 1175533.150831671)",8000522,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,517.5683738963312,3837.73719479428
10516,"(825414.9382686429, 1176249.9902495004)",8000545,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,897.5001615840008,5712.0523730652285
10517,"(827152.872756389, 1174853.752795884)",8000005,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,145.4944690710811,1265.3835751505221
10518,"(830825.0226672436, 1179860.061974933)",1612005,1612,MZ,La Gloria,16,BELEN,224.13529475113893,2139.4943336030133
10519,"(831381.8187462209, 1180992.80560578)",1614034,1614,MZ,La Palma,16,BELEN,224.64053628165024,3061.7535043645794
10520,"(831857.5404757829, 1181361.5402428347)",1603040,1603,MZ,Belén,16,BELEN,365.98706088316413,5952.602168586672
10521,"(832247.9149084386, 1180917.127737345)",1604012,1604,MZ,Granada,16,BELEN,324.55744103932386,6665.713425658738
10522,"(838199.349143125, 1183242.4669785693)",0806014,0806,MZ,Llanaditas,08,VILLA HERMOSA,1821.7633799738537,9716.048835669382
10523,"(827207.4286847828, 1175519.794712512)",8000435,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,1653.6369105383533,83984.7744181336
10524,"(825892.3121975292, 1175013.0163071067)",8000491,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,206.10707464341306,1324.3394828900289
10525,"(826613.0591307677, 1174582.4978673812)",8000191,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,161.8067671177559,1130.8549583259264
10526,"(826556.2708023514, 1174491.3570134572)",8000176,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,134.98566667721184,907.769828182013
10527,"(825933.4518128971, 1174788.4899147383)",8000515,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,237.98606444499737,1559.9154469902157
10528,"(826998.8411468036, 1174791.7059340195)",8000211,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,270.11746158324473,893.092447719787
10529,"(825917.2182183899, 1174861.7121538182)",8000512,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,237.85710714222927,1558.9616613095563
10530,"(826759.6931154577, 1175617.1034178191)",8000243,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,132.95470990925685,825.4079338598522
10531,"(826745.6508794721, 1174803.1360492734)",8000343,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,119.02891442310786,742.8316051360938
10532,"(826585.3946448556, 1175593.1974252888)",8000236,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,402.9273718175563,2758.945734051794
10533,"(826994.9810012506, 1175607.4722047504)",8000276,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,113.26927991947333,733.5966680383718
10534,"(826456.1564570232, 1174953.228650936)",8000258,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,156.45142458890413,1079.3740516158261
10535,"(826439.9616724091, 1174977.6638975344)",8000259,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,143.97311165733828,967.710574550617
10536,"(826533.1687664702, 1174986.2965517933)",8000261,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,95.83867427250463,538.7654428045644
10537,"(826560.6582982342, 1174956.1401567154)",8000263,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,179.07950527234993,1283.213451095971
10538,"(826695.0855171694, 1175618.4091558303)",8000242,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,163.63230015689774,1098.9432956082962
10539,"(824747.3654467919, 1176068.207132303)",8000418,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,33.09933243646884,66.91806704077236
10540,"(823682.908548639, 1177151.3338764426)",8004004,8004,MZ,La Oculta,80,SAN ANTONIO DE PRADO,762.5014105080311,13080.553252972772
10541,"(825164.2907091803, 1175857.5107698303)",8000092,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,398.6736875335392,5329.057859442024
10542,"(825624.2424406944, 1174243.6730969618)",8001000,8001,MZ,El Vergel,80,SAN ANTONIO DE PRADO,5503.702788226207,330274.460437824
10543,"(825351.0316625662, 1175448.6513623656)",8098007,8098,MZ,Área de Expansión San Antonio de Prado,80,SAN ANTONIO DE PRADO,1467.6340649973772,50743.32566725292
10544,"(825199.7349664386, 1175932.1374659678)",8000104,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,403.527031682649,9043.25554121009
10545,"(826157.7879027282, 1174718.5122173107)",8000468,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,110.03218460126007,420.26172733061304
10546,"(826866.7744688921, 1174975.1703787185)",8000348,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,232.35532345261473,2360.65855788636
10547,"(825870.6372167428, 1176168.7903290966)",8000136,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,453.37318491741667,8833.294739134422
10548,"(826751.5330191618, 1175035.7449440954)",8000281,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,131.47457472060532,859.3801668510868
10549,"(826888.4179818007, 1175005.1171253703)",8000349,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,143.18654629309677,960.5295628753306
10550,"(824802.1105955307, 1175198.072631006)",8002005,8002,MZ,La Florida,80,SAN ANTONIO DE PRADO,983.609864293151,16075.525430793901
10551,"(827076.270174422, 1174861.4103787127)",8000007,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,92.08558313566265,477.9367106289072
10552,"(826828.3470634496, 1175030.900353061)",8000289,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,189.39146503097672,2168.6858582923537
10553,"(826634.37899644, 1175107.501322206)",8000299,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,180.2513904558063,1300.4942726245513
10554,"(829874.7344809454, 1181070.4910452166)",1616012,1616,MZ,Las Violetas,16,BELEN,1973.5033685793967,13938.422912984492
10555,"(831777.2847024591, 1181614.1892181002)",1620012,1620,MZ,El Nogal-Los Almendros,16,BELEN,454.0822293285682,8481.83890118649
10556,"(830835.4503521683, 1180983.0391845582)",1615021,1615,MZ,Los Alpes,16,BELEN,248.86529714131692,3277.0603398633975
10557,"(826744.0705235698, 1175564.0521495258)",8000234,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,102.3363081667271,548.9546863818651
10558,"(826984.3006952729, 1175578.2199197065)",8000275,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,160.49286465190983,1238.3168811620153
10559,"(827127.0216717455, 1176113.3228590381)",8000407,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,326.6804487183271,2570.2011049385687
10560,"(826489.1857326286, 1175561.071790007)",8000237,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,132.9830502906567,824.5334452399724
10561,"(826714.5622615305, 1175588.3113186555)",8000235,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,163.7289136863922,1106.4705025676978
10562,"(824355.036321338, 1175855.6801238067)",8089009,8089,MZ,Suburbano Potrerito,80,SAN ANTONIO DE PRADO,279.23977295818395,4147.129921912664
10563,"(826809.1979080533, 1174809.7070348393)",8000342,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,179.1941526434284,1285.072739639441
10564,"(826095.8387854972, 1174678.1584534328)",8000396,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,243.334056735506,2561.823767772856
10565,"(826024.5886757172, 1174694.994325769)",8000461,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,126.00431415281476,720.0309184840554
10566,"(826111.0816318103, 1174620.2932911986)",8000448,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,113.15897430497495,541.2576414186417
10567,"(825889.6389792338, 1174987.3323463376)",8000492,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,238.32292437498802,1562.5929202399905
10568,"(825894.9603497447, 1174962.9054055747)",8000493,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,238.33547210648948,1562.537960135454
10569,"(824589.3518960807, 1175549.8482599736)",8000069,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,492.0056902506844,4765.08064551862
10570,"(825498.5544418499, 1175354.80482345)",8098008,8098,MZ,Área de Expansión San Antonio de Prado,80,SAN ANTONIO DE PRADO,976.6160937406497,26276.94861389119
10571,"(825102.2053046301, 1176110.1242504704)",8000116,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,328.37282646169683,5561.300691315329
10572,"(826318.105185354, 1176297.029488521)",8000425,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,2053.553303963433,136855.44899988227
10573,"(827161.3368200402, 1175204.6681342395)",8000036,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,730.3168057196318,19359.536147360453
10574,"(826460.1848721303, 1175806.7532926463)",8000360,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,1746.202981943559,96387.23671579383
10575,"(826801.3821838906, 1175002.7148555855)",8000290,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,131.2766314393613,850.0954057251296
10576,"(827034.389192857, 1175712.792934213)",8000280,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,245.27737579836887,1342.3219128619069
10577,"(826787.0860073516, 1175072.515538612)",8000283,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,143.5998815105921,962.5414112805338
10578,"(826540.4360367036, 1174558.7743037723)",8000178,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,149.8658205909701,1022.6145405581746
10579,"(826833.158445113, 1175071.7103361243)",8000284,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,179.028645536594,1281.6175895847284
10580,"(826760.5072091643, 1175059.9835845511)",8000282,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,179.63758137374893,1293.6014911638217
10581,"(843060.0796437161, 1180662.3294654984)",9081001,9081,MZ,Suburbano El Placer,90,SANTA ELENA,9769.38632779646,993613.5433043973
10582,"(838323.9986983745, 1186519.9450849313)",9008020,9008,MZ,Piedras Blancas,90,SANTA ELENA,196.04303166159244,990.3904861120898
10583,"(838328.305026374, 1186564.3759258525)",9008021,9008,MZ,Piedras Blancas,90,SANTA ELENA,150.16439370214772,1151.0070800062647
10584,"(838384.8555197158, 1186596.470068365)",9008022,9008,MZ,Piedras Blancas,90,SANTA ELENA,238.34518921789254,2566.1965335418977
10585,"(826542.3661558646, 1174519.052553176)",8000177,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,167.5496718439406,1179.1640624613353
10586,"(824880.8456599124, 1176153.2230384855)",8000098,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,1686.0403270758588,72370.7607096252
10587,"(832120.8818814949, 1180591.9607950805)",1605073,1605,MZ,San Bernardo,16,BELEN,647.3385121526173,7146.7757981755
10588,"(832032.5235207841, 1181278.5866535497)",1603031,1603,MZ,Belén,16,BELEN,325.66040802245277,5336.806240848978
10589,"(830343.0735045313, 1184204.7875834599)",1306019,1306,N,La Pradera,13,SAN JAVIER,180.85914908612432,1772.7990781600363
10590,"(833250.9340035189, 1184410.4309215979)",0725011,0725,N,Nueva Villa de la Iguaná,07,ROBLEDO,295.7365564946696,3433.9990028915267
10591,"(825778.3134139689, 1174830.9799293415)",8000520,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,302.6034788284864,2044.5548780620418
10592,"(825498.655157593, 1176139.3361766895)",8000542,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,857.8184379918308,7952.492801774604
10593,"(825808.2713510006, 1175913.5628815074)",8000126,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,270.51176631461897,1814.9827704273516
10594,"(825165.3896938689, 1174566.1740950039)",8002001,8002,MZ,La Florida,80,SAN ANTONIO DE PRADO,307.744358498163,3050.486267610949
10595,"(827001.5411928885, 1174669.9627513825)",8000206,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,358.7104619768372,5786.972634992351
10596,"(827124.9238576841, 1175874.121089723)",8000172,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,113.98375092744777,521.9502680090316
10597,"(825413.1060501467, 1175984.5970306655)",8000111,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,244.35882865567217,3668.0095563268223
10598,"(824827.8462445681, 1174686.2033256376)",8002002,8002,MZ,La Florida,80,SAN ANTONIO DE PRADO,412.1613677041935,3646.9484364159125
10599,"(825905.6886379144, 1174914.0764095914)",8000495,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,238.18546634918764,1554.7443828027433
10600,"(826449.9000138327, 1174996.0565000484)",8000260,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,204.1149054120439,742.253763413785
10601,"(826439.3472550573, 1174951.606423909)",8000529,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,830.6910363705524,3863.051973729519
10602,"(825578.4657859108, 1175659.5045043123)",8000082,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,1413.5097238657502,35616.97788006414
10603,"(827098.5935716919, 1175700.2433594193)",8000274,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,673.9055519460941,8796.243449355745
10604,"(826722.6310814957, 1175775.6147650422)",8000156,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,199.2850025478539,2091.1788303833473
10605,"(826826.8733158343, 1174612.4830560354)",8000200,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,179.5728637144199,1290.6042202885571
10606,"(830787.804152889, 1184374.8926333091)",1304067,1304,MZ,Los Alcázares,13,SAN JAVIER,120.45941749912447,581.0264401680856
10607,"(826470.2679758322, 1176035.089440308)",8000151,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,136.28777846840669,820.6165662950182
10608,"(830778.4366312758, 1184401.1285796827)",1304069,1304,MZ,Los Alcázares,13,SAN JAVIER,152.67448815430075,1268.518018498177
10609,"(825794.3688369022, 1174757.7183027237)",8000517,8000,MZ,Cabecera San Antonio de Prado,80,SAN ANTONIO DE PRADO,302.0000568710693,2040.038904580738
10610,"(830737.56177362, 1184340.563814467)",1304068,1304,MZ,Los Alcázares,13,SAN JAVIER,81.8842021753331,395.9079704552646
10611,"(830859.1089573285, 1184391.4027906395)",1304066,1304,MZ,Los Alcázares,13,SAN JAVIER,184.58192361025075,945.6622104137813
10612,"(842477.15901404, 1183114.2476295037)",9011002,9011,MZ,Piedras Blancas Represa,90,SANTA ELENA,462.67060966367575,12597.54802415994
10613,"(841119.0933997063, 1185701.1928246177)",9087001,9087,MZ,Suburbano Matasano 3,90,SANTA ELENA,1225.678445991007,80443.88115054353
10614,"(841170.5640896074, 1186260.3259968385)",9088001,9088,MZ,Suburbano Matasano 2,90,SANTA ELENA,2218.520925735108,76870.58684157279
10615,"(842788.5338433237, 1182952.9747836133)",9011001,9011,MZ,Piedras Blancas Represa,90,SANTA ELENA,1706.1895013293579,49657.06755444686
10616,"(842361.0450742812, 1183773.510621495)",9011003,9011,MZ,Piedras Blancas Represa,90,SANTA ELENA,424.67892674578206,4736.4937937480645
10617,"(841544.7506267468, 1178092.3665454397)",9085003,9085,MZ,Suburbano El Llano,90,SANTA ELENA,3213.024309506066,156272.67150698364
10618,"(838300.0953334182, 1186408.1868105733)",9008014,9008,MZ,Piedras Blancas,90,SANTA ELENA,368.778605335213,1990.000221728572
10619,"(838308.8954597219, 1182967.4010361938)",9008003,9008,MZ,Piedras Blancas,90,SANTA ELENA,170.93104042272844,1046.2185279139037
10620,"(842628.2734906742, 1178785.095264837)",9006000,9006,MZ,Santa Elena Sector Central,90,SANTA ELENA,29681.338322434895,3895021.940941211
10621,"(842249.392192472, 1186179.4250526377)",9089001,9089,MZ,Suburbano Matasano 1,90,SANTA ELENA,5334.321188260675,371151.81979488727
10622,"(830967.8589643595, 1180611.1895150684)",1614005,1614,MZ,La Palma,16,BELEN,847.5267327456859,29828.37034340176
10623,"(832164.2331871082, 1180745.777405438)",1604002,1604,MZ,Granada,16,BELEN,239.6421978080827,2444.8040522796155
10624,"(831358.2814253342, 1180798.8847215625)",1614017,1614,MZ,La Palma,16,BELEN,422.51638712176253,8460.970159232134
10625,"(831480.7345865681, 1180742.5880585199)",1614009,1614,MZ,La Palma,16,BELEN,369.1785205286905,5497.904185230164
10626,"(830812.7378070721, 1180166.0696605134)",1612037,1612,MZ,La Gloria,16,BELEN,293.0928118164343,3334.8019891857566
10627,"(831228.3857713627, 1178436.0141923234)",1610001,1610,MZ,El Rincón,16,BELEN,3500.9291358418354,136625.2056259113
